key,label,kind,values,count,file,line,heading,raw
generic::SCR-075::MKT-05-07 계약 이력 탭 (MKT-05-07),MKT-05-07 계약 이력 탭 (MKT-05-07),generic,이전에 체결된 계약서 목록을 날짜 / 계약 유형 / 회원명 기준으로 조회,,V1/D08-마케팅/마케팅.md,716,D08-마케팅 마케팅 > SCR-075 전자 계약 > 2. UI 구성,- MKT-05-07 계약 이력 탭 (MKT-05-07): 이전에 체결된 계약서 목록을 날짜·계약 유형·회원명 기준으로 조회합니다.
generic::SCR-076::상태 필터,상태 필터,generic,준비 중 / 진행 중 / 종료 캠페인을,,V1/D08-마케팅/마케팅.md,824,D08-마케팅 마케팅 > SCR-076 캠페인 관리 > 2. UI 구성,- 상태 필터: 준비 중 / 진행 중 / 종료 캠페인을 필터링합니다.
generic::SCR-078::MKT-08-01 채널 현황 카드 4종 (MKT-08-01),MKT-08-01 채널 현황 카드 4종 (MKT-08-01),generic,SMS 발송 건수 / 카카오 알림톡 건수 / 이번 달 총 비용 / 플랫폼 잔여 캐시를 표시,4,V1/D08-마케팅/마케팅.md,909,D08-마케팅 마케팅 > SCR-078 SMS/카카오 대량 발송 > 2. UI 구성,"- MKT-08-01 채널 현황 카드 4종 (MKT-08-01): SMS 발송 건수 / 카카오 알림톡 건수 / 이번 달 총 비용 / 플랫폼 잔여 캐시를 표시합니다. SMS 발송 건수는 이번 달 SMS/LMS/MMS 발송 건수 합산, 카카오 알림톡 건수는 이번 달 카카오 알림톡 발송 건수, 이번 달 총 비용은 플랫폼 집계 기준 비용, 플랫폼 잔여 캐시는 현재 발송 가능 잔여 캐시/크레딧입니다."
generic::SCR-078::MKT-08-07 발송 이력 목록 5개 컬럼 (MKT-08-07),MKT-08-07 발송 이력 목록 5개 컬럼 (MKT-08-07),generic,발송 일시 / 채널 / 수신자 수 / 처리 건수 / 비용,5,V1/D08-마케팅/마케팅.md,917,D08-마케팅 마케팅 > SCR-078 SMS/카카오 대량 발송 > 2. UI 구성,"- MKT-08-07 발송 이력 목록 5개 컬럼 (MKT-08-07): 발송 일시 / 채널 / 수신자 수 / 처리 건수 / 비용. 처리 건수에는 플랫폼 응답 기준 성공 수, 실패 수, 제외 수를 함께 표시하고, 행 상세에서 실패 사유와 재발송 가능 여부를 확인합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,V1/D08-마케팅/마케팅.md,1036,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 1. 목적,"신규 잠재 고객(리드)을 등록하거나 기존 리드 정보를 수정하는 다이얼로그입니다. 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장), 가입경로(간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타), 상담 단계, 담당 FC를 함께 기록해 체계적인 상담 파이프라인을 구성합니다. 외부 신규 DB 임포트가 사용되는 경우 원천 파일은 docs/03_템플릿/지점파일템플릿/2025년 12월 광화문점 신규통합 DB.xlsx의 신규통합DB 시트 형식이며, 실제 운영 파일도 같은 컬럼 구조를 따라야 합니다."
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,,V1/D08-마케팅/마케팅.md,1044,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 2. UI 구성,"- 문의 유형 (필수): 방문(WI) / 전화문의(TI) / 체험 / 일일입장 중 선택합니다. 기본값은 ""전화문의(TI)""입니다. 외부 신규 DB 임포트 시 신규통합DB 시트의 경로 필드와 매핑합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,V1/D08-마케팅/마케팅.md,1046,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 2. UI 구성,- 가입경로 (필수): 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 중 선택합니다. 외부 신규 DB 임포트 시 신규통합DB 시트의 상세 경로1과 상세 경로2를 통합해 매핑합니다.
generic::DLG-071-001::검색 결과 목록,검색 결과 목록,generic,이름 / 연락처 / 이용권 상태 / 마지막 방문일,,V1/D08-마케팅/마케팅.md,1260,D08-마케팅 마케팅 > DLG-071-001 수신자 검색 > 2. UI 구성,- 검색 결과 목록: 이름 / 연락처 / 이용권 상태 / 마지막 방문일 컬럼으로 표시됩니다.
generic::DLG-071-002::채널별 미리보기 탭,채널별 미리보기 탭,generic,선택한 채널(Push / 카카오톡 / SMS)에 따라 해당 UI 형태로 메시지를 미리 표시,,V1/D08-마케팅/마케팅.md,1359,D08-마케팅 마케팅 > DLG-071-002 발송 미리보기 > 2. UI 구성,- 채널별 미리보기 탭: 선택한 채널(Push / 카카오톡 / SMS)에 따라 해당 UI 형태로 메시지를 미리 표시합니다.
generic::DLG-072-001::정책 유형,정책 유형,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 지점 운영 이벤트 중 하나를 표시,,V1/D08-마케팅/마케팅.md,1459,D08-마케팅 마케팅 > DLG-072-001 알림 규칙 편집 > 2. UI 구성,- 정책 유형: 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 지점 운영 이벤트 중 하나를 표시합니다.
generic::DLG-072-001::step 소유 구분,step 소유 구분,generic,본사 step / 지점 추가 step을,,V1/D08-마케팅/마케팅.md,1460,D08-마케팅 마케팅 > DLG-072-001 알림 규칙 편집 > 2. UI 구성,- step 소유 구분: 본사 step / 지점 추가 step을 배지로 표시합니다.
generic::DLG-072-002::지점 추가 step 입력,지점 추가 step 입력,generic,기준일 유형(만료 전 / 당일 / 후 / 기준일 값 / 발송 시각 / 메시지 템플릿 / KakaoTalk fallback 사용 여부를 입력,,V1/D08-마케팅/마케팅.md,1560,D08-마케팅 마케팅 > DLG-072-002 알림 트리거 추가 > 2. UI 구성,"- 지점 추가 step 입력: 기준일 유형(만료 전/당일/후), 기준일 값, 발송 시각, 메시지 템플릿, KakaoTalk fallback 사용 여부를 입력합니다."
generic::DLG-073-001::할인 금액·율 (필수),할인 금액·율 (필수),generic,선택한 유형에 따라 할인 금액 / 할인율을 입력,,V1/D08-마케팅/마케팅.md,1670,D08-마케팅 마케팅 > DLG-073-001 쿠폰 생성/수정 > 2. UI 구성,- 할인 금액·율 (필수): 선택한 유형에 따라 할인 금액 또는 할인율을 입력합니다.
generic::DLG-078-001::추가 조건 필터,추가 조건 필터,generic,성별 / 연령대 / 이용권 유형 / 마지막 방문일 범위 등 세부 조건을 추가,,V1/D08-마케팅/마케팅.md,2579,D08-마케팅 마케팅 > DLG-078-001 발송 대상 선택 > 2. UI 구성,"- 추가 조건 필터: 성별, 연령대, 이용권 유형, 마지막 방문일 범위 등 세부 조건을 추가합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V1/D08-마케팅/운영정책.md,23,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 외부 신규 DB 컬럼 매핑: 경로 필드는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장)으로 매핑하고, 상세 경로1과 상세 경로2는 가입경로 단일 필드로 통합 매핑한다. 가입경로 9종은 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타로 고정한다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V1/D08-마케팅/운영정책.md,26,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 리드 단계의 가입경로와 실제 첫 정상 결제 완료 회원의 가입경로는 다를 수 있으므로, 첫 정상 결제 완료 기준 가입경로 분포를 별도 표시한다. 가입경로 집계는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 9종을 기준으로 한다."
generic::global::상태별 분포 카드 7종,상태별 분포 카드 7종,generic,신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류,7,V1/D08-마케팅/운영정책.md,43,D08-마케팅 마케팅 — 운영정책 > 2. 상태 / 운영 정의,- 상태별 분포 카드 7종: 신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류. 0건 상태는 숨김.
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,3,V1/D08-마케팅/운영정책.md,47,D08-마케팅 마케팅 — 운영정책 > 2. 상태 / 운영 정의,"- 알림 채널: Push / 카카오톡 / SMS 3종으로 고정한다. 자동 알림은 회원앱 Push를 기본으로 사용하고, 지점이 카카오톡 fallback을 켠 경우에만 Push 실패·회원앱 미설치 대상에게 카카오톡 보조 발송을 시도한다. SMS는 정책 step에서 명시 선택한 경우에만 발송하며 자동 fallback으로 전환하지 않는다."
generic::SCR-080A::정책 적용 요약 카드 (SET-EXT-01-01),정책 적용 요약 카드 (SET-EXT-01-01),generic,적용 중인 본사 정책 세트 수 / 활성화된 본사 step 수 / 지점 추가 step 수 / 자동 회수 ON 정책 수 / 최근 실패 알림 수를,,V1/D09-설정관리/설정관리.md,168,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,"- 정책 적용 요약 카드 (SET-EXT-01-01): 적용 중인 본사 정책 세트 수, 활성화된 본사 step 수, 지점 추가 step 수, 자동 회수 ON 정책 수, 최근 실패 알림 수를 카드로 표시한다. 각 카드는 클릭 시 아래 목록을 해당 조건으로 필터링한다."
generic::SCR-080A::적용 범위 탭,적용 범위 탭,generic,본사 정책 step / 지점 추가 step / 실물 자산 자동 회수로 구분,,V1/D09-설정관리/설정관리.md,170,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,"- 적용 범위 탭: 전체 / 본사 정책 step / 지점 추가 step / 실물 자산 자동 회수로 구분한다. 본사 정책 step은 기준일·발송 시각·템플릿을 읽기 전용으로 표시하고, 지점 추가 step은 Owner(지점장)이 생성·수정·삭제할 수 있는 항목만 표시한다."
generic::SCR-080A::정책 유형 탭 (SET-EXT-01-02),정책 유형 탭 (SET-EXT-01-02),generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 락커 / 사물함 자동 회수 / 운동복 자동 회수,,V1/D09-설정관리/설정관리.md,172,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,- 정책 유형 탭 (SET-EXT-01-02): 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 락커·사물함 자동 회수 / 운동복 자동 회수.
generic::SCR-080A::지점 step 추가 버튼,지점 step 추가 버튼,generic,회원 이용권 만료 / 락커 만료,,V1/D09-설정관리/설정관리.md,189,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,"- 지점 step 추가 버튼: 회원 이용권 만료 / 락커 만료 탭에서만 노출한다. 결제기한 만료 탭에서는 버튼을 숨기고 ""결제기한 만료는 본사 정책 step만 사용할 수 있습니다"" 안내를 표시한다."
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,V1/D09-설정관리/설정관리.md,313,D09-설정관리 설정관리 > SCR-081 권한 설정 > RBAC 역할 체계 기준,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 합니다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,1,V1/D09-설정관리/설정관리.md,557,D09-설정관리 설정관리 > SCR-082A 키오스크 IoT 설정 > 장비 기본값,| 기기 종류 | 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 중 1개 선택 |
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,,V1/D09-설정관리/설정관리.md,650,D09-설정관리 설정관리 > SCR-083 IoT 출입 관리 > 연결 기기 현황,- 기기 종류: 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기
generic::SCR-083::연결 상태 배지,연결 상태 배지,generic,OK / 불안정 / 오류,,V1/D09-설정관리/설정관리.md,652,D09-설정관리 설정관리 > SCR-083 IoT 출입 관리 > 연결 기기 현황,- 연결 상태 배지: OK / 불안정 / 오류
generic::DLG-080A-001::적용 대상 정책 유형,적용 대상 정책 유형,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료,,V1/D09-설정관리/설정관리.md,1356,D09-설정관리 설정관리 > DLG-080A-001 정책 적용 확인 > 2. UI 구성,- 적용 대상 정책 유형: 회원 이용권 만료 / 결제기한 만료 / 락커 만료
generic::DLG-081-006::요약 헤더,요약 헤더,generic,변경 / 삭제 대상 역할 이름 / 작업 유형(권한 변경 / 역할 삭제 / 역할 교체) 표시,,V1/D09-설정관리/설정관리.md,1819,D09-설정관리 설정관리 > DLG-081-006 역할 변경 영향 분석 > 2. UI 구성,- 요약 헤더: 변경 또는 삭제 대상 역할 이름과 작업 유형(권한 변경 / 역할 삭제 / 역할 교체) 표시
generic::DLG-081-006::영향 범위 카드 2종,영향 범위 카드 2종,generic,배정 직원 수 / 담당 회원 합계,2,V1/D09-설정관리/설정관리.md,1821,D09-설정관리 설정관리 > DLG-081-006 역할 변경 영향 분석 > 2. UI 구성,- 영향 범위 카드 2종: 배정 직원 수 / 담당 회원 합계.
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,V1/D09-설정관리/운영정책.md,19,D09-설정관리 설정관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V1/D09-설정관리/운영정책.md,53,D09-설정관리 설정관리 — 운영정책 > 1. 핵심 원칙,- CRM에서 설정 가능한 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종으로 고정한다.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V1/D09-설정관리/운영정책.md,118,D09-설정관리 설정관리 — 운영정책 > 6. 정책 결정 근거,"- IoT 기기 종류는 4종으로 고정하고, 문서 내 다른 표현이 있으면 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기로 정규화한다."
generic::SCR-092::지점 목록 테이블 9개 컬럼,지점 목록 테이블 9개 컬럼,generic,지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션,9,V1/D10-본사관리/본사관리.md,36,D10-본사관리 본사관리 > SCR-092 지점 관리 > 지점 목록,- 지점 목록 테이블 9개 컬럼: 지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션. (CTR-01-01)
generic::SCR-092::통합 비교 테이블 9개 컬럼,통합 비교 테이블 9개 컬럼,generic,순위 / 지점명 / 운영 상태 / 총매출 / 활성 회원 수 / 출석 수 / 출석률 / 매출 증감률 / 상세,9,V1/D10-본사관리/본사관리.md,74,D10-본사관리 본사관리 > SCR-092 지점 관리 > 통합 현황 비교 탭,- 통합 비교 테이블 9개 컬럼: 순위 / 지점명 / 운영 상태 / 총매출 / 활성 회원 수 / 출석 수 / 출석률 / 매출 증감률 / 상세.
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D10-본사관리/본사관리.md,197,SCR-093 지점 성과 리포트 > 수업 성과 섹션 (HQ-04-04) > 인기 수업 산정 기준,| 대상 | 조회 기간 내 운영 완료된 그룹 수업 및 PT/GX/골프/기타 수업 유형 |
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D10-본사관리/본사관리.md,197,SCR-093 지점 성과 리포트 > 수업 성과 섹션 (HQ-04-04) > 인기 수업 산정 기준,| 대상 | 조회 기간 내 운영 완료된 그룹 수업 및 PT/GX/골프/기타 수업 유형 |
generic::SCR-098::각 탭에는 해당 건수 배지를 표시합니다. 예,각 탭에는 해당 건수 배지를 표시합니다. 예,generic,전체 12 / 미완료 5 / 완료 7,,V1/D10-본사관리/본사관리.md,487,D10-본사관리 본사관리 > SCR-098 오늘의 할 일 > 필터 탭 (HQ-06-03),- 각 탭에는 해당 건수 배지를 표시합니다. 예: 전체 12 / 미완료 5 / 완료 7.
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,4,V1/D10-본사관리/본사관리.md,1336,D10-본사관리 본사관리 > SCR-094 KPI 대시보드 > 강습 세션 유형별 운영 KPI,- 강습 세션 유형 4종: PT / GX / 골프 / 기타. 각 유형별 강습세션수를 카드 또는 누적 막대 차트로 표시합니다.
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,V1/D10-본사관리/본사관리.md,1344,D10-본사관리 본사관리 > SCR-094 KPI 대시보드 > 강습 세션 유형별 운영 KPI,"- 수업 유형 4종: PT / GX / 골프 / 기타. 이 4종 축으로 표시하며, GX 세부 종목 5종 분포와는 별도 축으로 분리합니다."
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,5,V1/D10-본사관리/본사관리.md,1346,D10-본사관리 본사관리 > SCR-094 KPI 대시보드 > 강습 세션 유형별 운영 KPI,- GX 세부 종목 5종 분류: 요가 / 필라테스 / 스피닝 / 줌바 / GX 기타.
generic::SCR-H1001::만료 알림 정책 유형 3개,만료 알림 정책 유형 3개,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료,3,V1/D10-본사관리/본사관리.md,1413,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 1. 목적,- 만료 알림 정책 유형 3개: 회원 이용권 만료 / 결제기한 만료 / 락커 만료.
generic::SCR-H1001::정책 유형 필터,정책 유형 필터,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화로,,V1/D10-본사관리/본사관리.md,1433,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,- 정책 유형 필터: 전체 / 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화로 필터링한다.
generic::SCR-H1001::Step 미리보기 패널,Step 미리보기 패널,generic,정책 행 / D / 숫자 / 발송 시각 / 반복 주기 / 기본 채널(회원앱 Push 기본 / KakaoTalk fallback 선택 / 메시지 템플릿 / 기본 활성값 / 지점 제어 가능 여부를 표시,,V1/D10-본사관리/본사관리.md,1460,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,"- Step 미리보기 패널: 정책 행 또는 카드를 선택하면 기준일(D-숫자/D-Day/D+숫자), 발송 시각, 반복 주기, 기본 채널(회원앱 Push 기본, KakaoTalk fallback 선택), 메시지 템플릿, 기본 활성값, 지점 제어 가능 여부를 표시한다. 결제기한 만료 step에서는 미수/연체 알림 N일과 운영자 알림 발송 시각을 함께 표시한다."
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,V1/D10-본사관리/운영정책.md,16,D10-본사관리 본사관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
generic::global::지점 목록 9개 컬럼,지점 목록 9개 컬럼,generic,지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션,9,V1/D10-본사관리/운영정책.md,48,D10-본사관리 본사관리 — 운영정책 > 2. 상태 / 운영 정의,- 지점 목록 9개 컬럼: 지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V1/D11-통합운영/운영정책.md,17,D11-통합운영 통합운영 — 운영정책 > 1. 핵심 원칙,- CRM에서 사용하는 고정 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종이다.
generic::global::IoT 표시 기준,IoT 표시 기준,generic,D11은 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기의 상태를 OK / 불안정 / 오류 / 점검 중 / 마지막 수신 시각,,V1/D11-통합운영/운영정책.md,43,D11-통합운영 통합운영 — 운영정책 > 2. 상태 / 운영 정의,"- IoT 표시 기준: D11은 출입 게이트/키오스크/락커 컨트롤러/InBody 측정기의 상태를 OK / 불안정 / 오류 / 점검 중 배지와 마지막 수신 시각으로 표시한다. 상태 판정은 D09의 기기 헬스체크 정책을 따르며, 기본 주기는 5분이고 본사(primary/superAdmin)만 전역 기준을 변경할 수 있다."
generic::global::고정 기기 종류 4종,고정 기기 종류 4종,generic,출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기,4,V1/D11-통합운영/운영정책.md,47,D11-통합운영 통합운영 — 운영정책 > 2. 상태 / 운영 정의,"- 고정 기기 종류 4종: 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기. 카드 리더, 얼굴인식 카메라는 별도 기기 종류가 아니라 인증 수단 또는 부속 모듈이다."
generic::SCR-I006::4. 수신 로그 탭,4. 수신 로그 탭,generic,InBody API 수신값의 측정 사용자 / 측정 시각 / 체성분 값을 확인,,V1/D11-통합운영/통합운영.md,562,D11-통합운영 통합운영 > SCR-I006 체성분 통합 관리 > 3. 액션 / 흐름,4. 수신 로그 탭: InBody API 수신값의 측정 사용자·측정 시각·체성분 값을 확인
generic::SCR-107::탭 전환,탭 전환,generic,기능명세 / 화면설계,,V2/D01-공통/공통.md,408,D01-공통 공통 > SCR-107 화면설계서 오버레이 (Cmd+/) > 2. UI 구성,- 탭 전환: 기능명세 / 화면설계
generic::SCR-107::2. 기능명세 탭,2. 기능명세 탭,generic,현재 화면의 기획 의도 / 기능 설명 확인,,V2/D01-공통/공통.md,417,D01-공통 공통 > SCR-107 화면설계서 오버레이 (Cmd+/) > 3. 액션 / 흐름,2. 기능명세 탭: 현재 화면의 기획 의도·기능 설명 확인
generic::global::3순위,3순위,generic,고도화 / 실험적 대시보드 / 확장형 분석 기능,,V2/D01-공통/운영정책.md,15,D01-공통 공통 — 운영정책 > 1. 핵심 원칙,"- 3순위: 고도화 탭, 실험적 대시보드, 확장형 분석 기능"
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D02-회원관리/운영정책.md,23,D02-회원관리 회원관리 — 운영정책 > 1. 핵심 원칙,"- 외부 신규 DB 컬럼 매핑: 경로 필드는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장)으로 매핑하고, 상세 경로1과 상세 경로2는 가입경로 단일 필드로 통합 매핑한다. 가입경로 9종은 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타로 고정한다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D02-회원관리/운영정책.md,26,D02-회원관리 회원관리 — 운영정책 > 1. 핵심 원칙,"- 리드 단계의 가입경로와 실제 첫 정상 결제 완료 회원의 가입경로는 다를 수 있으므로, 첫 정상 결제 완료 기준 가입경로 분포를 별도 표시한다. 가입경로 집계는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 9종을 기준으로 한다."
generic::SCR-M004::회원 프로필 요약 (고정 영역),회원 프로필 요약 (고정 영역),generic,프로필 사진 / 관심회원 별표 / 회원명 / 등급 / 상태 / 만료일까지 남은 일수 / 연락처 / 이메일,,V2/D02-회원관리/회원관리.md,126,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,- 회원 프로필 요약 (고정 영역): 프로필 사진 / 관심회원 별표 / 회원명 / 등급 배지 / 상태 배지 / 만료일까지 남은 일수 / 연락처 / 이메일. 하단에 미수금·마일리지·이용권 계약 수·락커 번호 요약 표시.
generic::SCR-M004::지점·귀속 요약 카드,지점·귀속 요약 카드,generic,프로필 요약 하단에 소속지점 / 기본 이용지점 / 담당 상담자(FC / 담당 트레이너 / 기본 매출 귀속 지점 / 기본 인센티브 귀속자를 별도,,V2/D02-회원관리/회원관리.md,128,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,- 지점·귀속 요약 카드: 프로필 요약 하단에 소속지점 / 기본 이용지점 / 담당 상담자(FC) / 담당 트레이너 / 기본 매출 귀속 지점 / 기본 인센티브 귀속자를 별도 카드로 표시합니다.
generic::SCR-M004::운영 코크핏,운영 코크핏,generic,자동 라벨 만료임박 / 미수금 존재 / 장기 미방문 / 홀딩 상태 / 만료 알림 대상,,V2/D02-회원관리/회원관리.md,130,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,"- 운영 코크핏: 프로필 바로 아래에 지금 바로 처리할 운영 이슈 영역을 배치합니다. HQ-09 만료 알림 대상, 자동 라벨 만료임박, 미수금 존재, 장기 미방문, 홀딩 상태, 이용 정지 같은 리스크를 우선순위 순으로 카드형 경보로 노출합니다. D02 실제 회원 상태값 임박(EXPIRING) 배너, HQ-09 만료 알림 대상 카드, 자동 라벨 만료임박 카드는 별도 조건으로 판정합니다."
generic::SCR-M004::최근 신호 요약,최근 신호 요약,generic,마지막 방문일 / 최근 30일 결제금액,,V2/D02-회원관리/회원관리.md,134,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,"- 최근 신호 요약: 마지막 방문일, 최근 30일 결제금액, 활성 계약 수를 별도 요약 블록으로 표시해 운영자가 탭 이동 없이 현재 회원의 건강도를 파악할 수 있게 합니다."
generic::SCR-M004::15개 탭,15개 탭,generic,회원정보 / 이용권 / 출석 이력 / 결제 이력 / 결제내역 / 예약내역 / 상세내역 / 체성분 / 상담 / 메모 / 레슨 / 신체정보 / 종합평가 / 상담이력 / 운동프로그램 / 운동이력,15,V2/D02-회원관리/회원관리.md,140,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,- 15개 탭: 회원정보 · 이용권 · 출석 이력 · 결제 이력 · 결제내역 · 예약내역 · 상세내역 · 체성분 · 상담·메모 · 레슨 · 신체정보 · 종합평가 · 상담이력 · 운동프로그램 · 운동이력
generic::SCR-M004::계약 액션 버튼 묶음,계약 액션 버튼 묶음,generic,계약 정보 / 양도 / 환불 / 기간정지 / 기간정지 종료 / 기간정지 취소 버튼을 배치,,V2/D02-회원관리/회원관리.md,156,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,- 계약 액션 버튼 묶음: 계약 정보 탭 상단에 업그레이드 / 양도 / 환불 / 기간정지 / 기간정지 종료 / 기간정지 취소 버튼을 배치합니다. 회원 상태와 상품 상태에 따라 버튼 활성 조건이 달라집니다. 환불 버튼은 D02에서 환불을 직접 완료하지 않고 D03 매출관리의 SCR-S012 / DLG-S013 환불 플로우로 진입합니다.
generic::SCR-M004::레슨 탭,레슨 탭,generic,회원별 레슨 기록을 classes 기준으로 조회 / 추가,,V2/D02-회원관리/회원관리.md,158,D02-회원관리 회원관리 > SCR-M004 회원 상세 > 2. UI 구성,"- 레슨 탭: 회원별 레슨 기록을 classes 기준으로 조회·추가한다. 기록 추가 시 회원 ID/회원명, 수업명, 트레이너, 운동 메모, 서명 상태를 저장하며 모바일 레슨 완료 서명과 같은 signature_url, signature_at, completed_at 컬럼을 공유한다."
